Date,USD_MXN,Tasa_Fed_10Y,VIX
2022-06-30,20.130359649658203,2.9719998836517334,28.709999084472656
2022-07-01,20.102949142456055,2.8889999389648438,26.700000762939453
2022-07-05,20.268400192260742,2.809000015258789,27.540000915527344
2022-07-06,20.522899627685547,2.9130001068115234,26.729999542236328
2022-07-07,20.64109992980957,3.007999897003174,26.079999923706055
2022-07-08,20.493999481201172,3.1010000705718994,24.639999389648438
2022-07-11,20.46269989013672,2.990999937057495,26.170000076293945
2022-07-12,20.721200942993164,2.9579999446868896,27.290000915527344
2022-07-13,20.8664608001709,2.9040000438690186,26.81999969482422
2022-07-14,20.790800094604492,2.9600000381469727,26.399999618530273
2022-07-15,20.805889129638672,2.930000066757202,24.229999542236328
2022-07-18,20.49959945678711,2.9600000381469727,25.299999237060547
2022-07-19,20.44502067565918,3.0190000534057617,24.5
2022-07-20,20.519800186157227,3.0360000133514404,23.8799991607666
2022-07-21,20.54210090637207,2.9100000858306885,23.110000610351562
2022-07-22,20.65410041809082,2.7829999923706055,23.030000686645508
2022-07-25,20.53459930419922,2.819999933242798,23.360000610351562
2022-07-26,20.450700759887695,2.7869999408721924,24.690000534057617
2022-07-27,20.453699111938477,2.7339999675750732,23.239999771118164
2022-07-28,20.373300552368164,2.680999994277954,22.329999923706055
2022-07-29,20.281200408935547,2.6419999599456787,21.329999923706055
2022-08-01,20.374500274658203,2.6059999465942383,22.84000015258789
2022-08-02,20.383499145507812,2.740999937057495,23.93000030517578
2022-08-03,20.810909271240234,2.747999906539917,21.950000762939453
2022-08-04,20.492700576782227,2.6760001182556152,21.440000534057617
2022-08-05,20.323699951171875,2.8399999141693115,21.149999618530273
2022-08-08,20.42140007019043,2.765000104904175,21.290000915527344
2022-08-09,20.2406005859375,2.796999931335449,21.770000457763672
2022-08-10,20.239999771118164,2.7860000133514404,19.739999771118164
2022-08-11,20.015100479125977,2.888000011444092,20.200000762939453
2022-08-12,19.93320083618164,2.8489999771118164,19.530000686645508
2022-08-15,19.85363006591797,2.7909998893737793,19.950000762939453
2022-08-16,19.808300018310547,2.8239998817443848,19.690000534057617
2022-08-17,19.903539657592773,2.8929998874664307,19.899999618530273
2022-08-18,19.970399856567383,2.880000114440918,19.559999465942383
2022-08-19,20.130159378051758,2.989000082015991,20.600000381469727
2022-08-22,20.189050674438477,3.0369999408721924,23.799999237060547
2022-08-23,20.12689971923828,3.053999900817871,24.110000610351562
2022-08-24,19.983680725097656,3.1059999465942383,22.81999969482422
2022-08-25,19.902599334716797,3.0260000228881836,21.780000686645508
2022-08-26,19.919099807739258,3.0350000858306885,25.559999465942383
2022-08-29,20.067800521850586,3.109999895095825,26.209999084472656
2022-08-30,19.984800338745117,3.109999895095825,26.209999084472656
2022-08-31,20.127300262451172,3.132999897003174,25.8700008392334
2022-09-01,20.186660766601562,3.265000104904175,25.559999465942383
2022-09-02,20.166900634765625,3.193000078201294,25.469999313354492
2022-09-06,19.965599060058594,3.3399999141693115,26.90999984741211
2022-09-07,20.131500244140625,3.265000104904175,24.639999389648438
2022-09-08,19.981800079345703,3.2920000553131104,23.610000610351562
2022-09-09,19.933500289916992,3.321000099182129,22.790000915527344
2022-09-12,19.859100341796875,3.361999988555908,23.8700008392334
2022-09-13,19.830020904541016,3.421999931335449,27.270000457763672
2022-09-14,20.03190040588379,3.4119999408721924,26.15999984741211
2022-09-15,19.95159912109375,3.4590001106262207,26.270000457763672
2022-09-16,20.08099937438965,3.447999954223633,26.299999237060547
2022-09-19,20.03022003173828,3.490000009536743,25.760000228881836
2022-09-20,19.903099060058594,3.571000099182129,27.15999984741211
2022-09-21,19.976299285888672,3.509999990463257,27.989999771118164
2022-09-22,20.044099807739258,3.7079999446868896,27.350000381469727
2022-09-23,19.919200897216797,3.697000026702881,29.920000076293945
2022-09-26,20.211259841918945,3.878000020980835,32.2599983215332
2022-09-27,20.37074089050293,3.9639999866485596,32.599998474121094
2022-09-28,20.368629455566406,3.7049999237060547,30.18000030517578
2022-09-29,20.18494987487793,3.746999979019165,31.84000015258789
2022-09-30,20.12455940246582,3.803999900817871,31.6200008392334
2022-10-03,20.117389678955078,3.6510000228881836,30.100000381469727
2022-10-04,20.00670051574707,3.617000102996826,29.06999969482422
2022-10-05,19.965190887451172,3.759000062942505,28.549999237060547
2022-10-06,20.03380012512207,3.8259999752044678,30.520000457763672
2022-10-07,20.100099563598633,3.882999897003174,31.360000610351562
2022-10-10,20.029800415039062,3.888000011444092,32.45000076293945
2022-10-11,19.94029998779297,3.938999891281128,33.630001068115234
2022-10-12,20.06555938720703,3.9019999504089355,33.56999969482422
2022-10-13,19.97319984436035,3.9519999027252197,31.940000534057617
2022-10-14,19.97570037841797,4.010000228881836,32.02000045776367
2022-10-17,20.015899658203125,4.014999866485596,31.3700008392334
2022-10-18,19.971799850463867,3.997999906539917,30.5
2022-10-19,20.01889991760254,4.126999855041504,30.760000228881836
2022-10-20,20.127410888671875,4.22599983215332,29.979999542236328
2022-10-21,20.042760848999023,4.2129998207092285,29.690000534057617
2022-10-24,19.9325008392334,4.234000205993652,29.850000381469727
2022-10-25,19.908100128173828,4.107999801635742,28.459999084472656
2022-10-26,19.866600036621094,4.014999866485596,27.280000686645508
2022-10-27,19.943029403686523,3.937000036239624,27.389999389648438
2022-10-28,19.840309143066406,4.010000228881836,25.75
2022-10-31,19.820199966430664,4.077000141143799,25.8799991607666
2022-11-01,19.79319953918457,4.052000045776367,25.809999465942383
2022-11-02,19.724899291992188,4.059000015258789,25.860000610351562
2022-11-03,19.67840003967285,4.124000072479248,25.299999237060547
2022-11-04,19.670270919799805,4.156000137329102,24.549999237060547
2022-11-07,19.5633602142334,4.214000225067139,24.350000381469727
2022-11-08,19.443099975585938,4.125999927520752,25.540000915527344
2022-11-09,19.537620544433594,4.151000022888184,26.09000015258789
2022-11-10,19.56209945678711,3.8289999961853027,23.530000686645508
2022-11-11,19.315509796142578,3.812999963760376,22.520000457763672
2022-11-14,19.514429092407227,3.865000009536743,23.729999542236328
2022-11-15,19.33919906616211,3.7990000247955322,24.540000915527344
2022-11-16,19.34119987487793,3.691999912261963,24.110000610351562
2022-11-17,19.33333969116211,3.7750000953674316,23.93000030517578
2022-11-18,19.399900436401367,3.818000078201294,23.1200008392334
2022-11-21,19.443199157714844,3.825000047683716,22.360000610351562
2022-11-22,19.531600952148438,3.757999897003174,21.290000915527344
2022-11-23,19.441909790039062,3.7060000896453857,20.350000381469727
2022-11-25,19.38129997253418,3.690999984741211,20.5
2022-11-28,19.34354019165039,3.703000068664551,22.209999084472656
2022-11-29,19.296300888061523,3.747999906539917,21.889999389648438
2022-11-30,19.23200035095215,3.703000068664551,20.579999923706055
2022-12-01,19.264850616455078,3.5290000438690186,19.84000015258789
2022-12-02,19.128299713134766,3.50600004196167,19.059999465942383
2022-12-05,19.38298988342285,3.5989999771118164,20.75
2022-12-06,19.721399307250977,3.513000011444092,22.170000076293945
2022-12-07,19.7544002532959,3.4079999923706055,22.68000030517578
2022-12-08,19.666900634765625,3.490999937057495,22.290000915527344
2022-12-09,19.621559143066406,3.566999912261963,22.829999923706055
2022-12-12,19.786699295043945,3.6110000610351562,25.0
2022-12-13,19.847299575805664,3.500999927520752,22.549999237060547
2022-12-14,19.542020797729492,3.503000020980835,21.139999389648438
2022-12-15,19.609399795532227,3.450000047683716,22.829999923706055
2022-12-16,19.74959945678711,3.4820001125335693,22.6200008392334
2022-12-19,19.79690933227539,3.5810000896453857,22.420000076293945
2022-12-20,19.787599563598633,3.684000015258789,21.479999542236328
2022-12-21,19.754199981689453,3.684000015258789,20.06999969482422
2022-12-22,19.659589767456055,3.6689999103546143,21.969999313354492
2022-12-23,19.559499740600586,3.750999927520752,20.8700008392334
2022-12-27,19.363069534301758,3.859999895095825,21.649999618530273
2022-12-28,19.462099075317383,3.88700008392334,22.139999389648438
2022-12-29,19.422300338745117,3.8350000381469727,21.440000534057617
2022-12-30,19.457599639892578,3.878999948501587,21.670000076293945
2023-01-03,19.458799362182617,3.7929999828338623,22.899999618530273
2023-01-04,19.40760040283203,3.7090001106262207,22.010000228881836
2023-01-05,19.38680076599121,3.7200000286102295,22.459999084472656
2023-01-06,19.31855010986328,3.569000005722046,21.1299991607666
2023-01-09,19.124300003051758,3.5169999599456787,21.969999313354492
2023-01-10,19.124500274658203,3.621000051498413,20.579999923706055
2023-01-11,19.059600830078125,3.553999900817871,21.09000015258789
2023-01-12,18.942399978637695,3.4489998817443848,18.829999923706055
